No,Original_Name,Generation,Height,Weight,Type1,Type2,Ability1,Ability2,Ability_Hidden,Color,Egg_Group1,Egg_Group2,Category,is_mega,image_url,evolutionary_stage
641,Tornadus,5,1.5,63,Flying,,Prankster,,Defiant,Green,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png,1
642,Thundurus,5,1.5,61,Electric,Flying,Prankster,,Defiant,Blue,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png,1
643,Reshiram,5,3.2,330,Dragon,Fire,Turboblaze,,,White,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png,1
644,Zekrom,5,2.9,345,Dragon,Electric,Teravolt,,,Black,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png,1
645,Landorus,5,1.5,68,Ground,Flying,Sand Force,,Sheer Force,Brown,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png,1
646,Kyurem,5,3,325,Dragon,Ice,Pressure,,,Gray,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png,1
647,Keldeo,5,1.4,48.5,Water,Fighting,Justified,,,Yellow,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png,1
648,Meloetta,5,0.6,6.5,Normal,Psychic,Serene Grace,,,White,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,1
649,Genesect,5,1.5,82.5,Bug,Steel,Download,,,Purple,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,1
650,Chespin,6,0.4,9,Grass,,Overgrow,,Bulletproof,Green,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,1
651,Quilladin,6,0.7,29,Grass,,Overgrow,,Bulletproof,Green,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,2
652,Chesnaught,6,1.6,90,Grass,Fighting,Overgrow,,Bulletproof,Green,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,3
653,Fennekin,6,0.4,9.4,Fire,,Blaze,,Magician,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,1
654,Braixen,6,1,14.5,Fire,,Blaze,,Magician,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,2
655,Delphox,6,1.5,39,Fire,Psychic,Blaze,,Magician,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,3
656,Froakie,6,0.3,7,Water,,Torrent,,Protean,Blue,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,1
657,Frogadier,6,0.6,10.9,Water,,Torrent,,Protean,Blue,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,2
658,Greninja,6,1.5,40,Water,Dark,Torrent,,Protean,Blue,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,3
659,Bunnelby,6,0.4,5,Normal,,Pickup,Cheek Pouch,Huge Power,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,1
660,Diggersby,6,1,42.4,Normal,Ground,Pickup,Cheek Pouch,Huge Power,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,2
661,Fletchling,6,0.3,1.7,Normal,Flying,Big Pecks,,Gale Wings,Red,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,1
662,Fletchinder,6,0.7,16,Fire,Flying,Flame Body,,Gale Wings,Red,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,2
663,Talonflame,6,1.2,24.5,Fire,Flying,Flame Body,,Gale Wings,Red,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,3
664,Scatterbug,6,0.3,2.5,Bug,,Shield Dust,Compound Eyes,Friend Guard,Black,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,1
665,Spewpa,6,0.3,8.4,Bug,,Shed Skin,,Friend Guard,Black,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,2
666,Vivillon,6,1.2,17,Bug,Flying,Shield Dust,Compound Eyes,Friend Guard,White,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,3
667,Litleo,6,0.6,13.5,Fire,Normal,Rivalry,Unnerve,Moxie,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,1
668,Pyroar,6,1.5,81.5,Fire,Normal,Rivalry,Unnerve,Moxie,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,2
669,Flabebe,6,0.1,0.1,Fairy,,Flower Veil,,Symbiosis,White,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,1
670,Floette,6,0.2,0.9,Fairy,,Flower Veil,,Symbiosis,White,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,2
671,Florges,6,1.1,10,Fairy,,Flower Veil,,Symbiosis,White,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,3
672,Skiddo,6,0.9,31,Grass,,Sap Sipper,,Grass Pelt,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,1
673,Gogoat,6,1.7,91,Grass,,Sap Sipper,,Grass Pelt,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,2
674,Pancham,6,0.6,8,Fighting,,Iron Fist,Mold Breaker,Scrappy,White,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,1
675,Pangoro,6,2.1,136,Fighting,Dark,Iron Fist,Mold Breaker,Scrappy,White,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,2
676,Furfrou,6,1.2,28,Normal,,Fur Coat,,,White,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,1
677,Espurr,6,0.3,3.5,Psychic,,Keen Eye,Infiltrator,Own Tempo,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,1
678,Meowstic,6,0.6,8.5,Psychic,,Keen Eye,Infiltrator,Prankster,Blue,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,2
679,Honedge,6,0.8,2,Steel,Ghost,No Guard,,,Brown,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,1
680,Doublade,6,0.8,4.5,Steel,Ghost,No Guard,,,Brown,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,2
681,Aegislash,6,1.7,53,Steel,Ghost,Stance Change,,,Brown,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,3
682,Spritzee,6,0.2,0.5,Fairy,,Healer,,Aroma Veil,Pink,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,1
683,Aromatisse,6,0.8,15.5,Fairy,,Healer,,Aroma Veil,Pink,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,2
684,Swirlix,6,0.4,3.5,Fairy,,Sweet Veil,,Unburden,White,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,1
685,Slurpuff,6,0.8,5,Fairy,,Sweet Veil,,Unburden,White,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,2
686,Inkay,6,0.4,3.5,Dark,Psychic,Contrary,Suction Cups,Infiltrator,Blue,Water1,Water2,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,1
687,Malamar,6,1.5,47,Dark,Psychic,Contrary,Suction Cups,Infiltrator,Blue,Water1,Water2,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,2
688,Binacle,6,0.5,31,Rock,Water,Tough Claws,Sniper,Pickpocket,Brown,Water3,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,1
689,Barbaracle,6,1.3,96,Rock,Water,Tough Claws,Sniper,Pickpocket,Brown,Water3,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,2
690,Skrelp,6,0.5,7.3,Poison,Water,Poison Point,Poison Touch,Adaptability,Brown,Water1,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,1
691,Dragalge,6,1.8,81.5,Poison,Dragon,Poison Point,Poison Touch,Adaptability,Brown,Water1,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,2
692,Clauncher,6,0.5,8.3,Water,,Mega Launcher,,,Blue,Water1,Water3,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,1
693,Clawitzer,6,1.3,35.3,Water,,Mega Launcher,,,Blue,Water1,Water3,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,2
694,Helioptile,6,0.5,6,Electric,Normal,Dry Skin,Sand Veil,Solar Power,Yellow,Monster,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png,1
695,Heliolisk,6,1,21,Electric,Normal,Dry Skin,Sand Veil,Solar Power,Yellow,Monster,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png,2
696,Tyrunt,6,0.8,26,Rock,Dragon,Strong Jaw,,Sturdy,Brown,Monster,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png,1
697,Tyrantrum,6,2.5,270,Rock,Dragon,Strong Jaw,,Rock Head,Red,Monster,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png,2
698,Amaura,6,1.3,25.2,Rock,Ice,Refrigerate,,Snow Warning,Blue,Monster,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png,1
699,Aurorus,6,2.7,225,Rock,Ice,Refrigerate,,Snow Warning,Blue,Monster,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png,2
700,Sylveon,6,1,23.5,Fairy,,Cute Charm,,Pixilate,Pink,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png,2
701,Hawlucha,6,0.8,21.5,Fighting,Flying,Limber,Unburden,Mold Breaker,Green,Flying,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png,1
702,Dedenne,6,0.2,2.2,Electric,Fairy,Cheek Pouch,Pickup,Plus,Yellow,Ground,Fairy,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png,1
703,Carbink,6,0.3,5.7,Rock,Fairy,Clear Body,,Sturdy,Gray,Fairy,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png,1
704,Goomy,6,0.3,2.8,Dragon,,Sap Sipper,Hydration,Gooey,Purple,Dragon,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png,1
705,Sliggoo,6,0.8,17.5,Dragon,,Sap Sipper,Hydration,Gooey,Purple,Dragon,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png,2
706,Goodra,6,2,150.5,Dragon,,Sap Sipper,Hydration,Gooey,Purple,Dragon,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png,3
707,Klefki,6,0.2,3,Steel,Fairy,Prankster,,Magician,Gray,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png,1
708,Phantump,6,0.4,7,Ghost,Grass,Natural Cure,Frisk,Harvest,Brown,Grass,Amorphous,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png,1
709,Trevenant,6,1.5,71,Ghost,Grass,Natural Cure,Frisk,Harvest,Brown,Grass,Amorphous,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png,2
710,Pumpkaboo,6,0.4,5,Ghost,Grass,Pickup,Frisk,Insomnia,Brown,Amorphous,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png,1
711,Gourgeist,6,0.9,12.5,Ghost,Grass,Pickup,Frisk,Insomnia,Brown,Amorphous,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png,2
712,Bergmite,6,1,99.5,Ice,,Own Tempo,Ice Body,Sturdy,Blue,Monster,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png,1
713,Avalugg,6,2,505,Ice,,Own Tempo,Ice Body,Sturdy,Blue,Monster,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png,2
714,Noibat,6,0.5,8,Flying,Dragon,Frisk,Infiltrator,Telepathy,Purple,Flying,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png,1
715,Noivern,6,1.5,85,Flying,Dragon,Frisk,Infiltrator,Telepathy,Purple,Flying,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png,2
716,Xerneas,6,3,215,Fairy,,Fairy Aura,,,Blue,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png,1
717,Yveltal,6,5.8,203,Dark,Flying,Dark Aura,,,Red,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png,1
718,Zygarde,6,5,305,Dragon,Ground,Aura Break,,,Green,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png,1
719,Diancie,6,0.7,8.8,Rock,Fairy,Clear Body,,,Pink,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png,1
720,Hoopa,6,0.5,9,Psychic,Ghost,Magician,,,Purple,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png,1
721,Volcanion,6,1.7,195,Fire,Water,Water Absorb,,,Brown,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png,1
722,Rowlet,7,0.3,1.5,Grass,Flying,Overgrow,,Long Reach,Brown,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png,1
723,Dartrix,7,0.7,16,Grass,Flying,Overgrow,,Long Reach,Brown,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,2
724,Decidueye,7,1.6,36.6,Grass,Ghost,Overgrow,,Long Reach,Brown,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,3
725,Litten,7,0.4,4.3,Fire,,Blaze,,Intimidate,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,1
726,Torracat,7,0.7,25,Fire,,Blaze,,Intimidate,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,2
727,Incineroar,7,1.8,83,Fire,Dark,Blaze,,Intimidate,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,3
728,Popplio,7,0.4,7.5,Water,,Torrent,,Liquid Voice,Blue,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,1
729,Brionne,7,0.6,17.5,Water,,Torrent,,Liquid Voice,Blue,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,2
730,Primarina,7,1.8,44,Water,Fairy,Torrent,,Liquid Voice,Blue,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,3
731,Pikipek,7,0.3,1.2,Normal,Flying,Keen Eye,Skill Link,Pickup,Black,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,1
732,Trumbeak,7,0.6,14.8,Normal,Flying,Keen Eye,Skill Link,Pickup,Black,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,2
733,Toucannon,7,1.1,26,Normal,Flying,Keen Eye,Skill Link,Sheer Force,Black,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,3
734,Yungoos,7,0.4,6,Normal,,Stakeout,Strong Jaw,Adaptability,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,1
735,Gumshoos,7,0.7,14.2,Normal,,Stakeout,Strong Jaw,Adaptability,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,2
736,Grubbin,7,0.4,4.4,Bug,,Swarm,,,Gray,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,1
737,Charjabug,7,0.5,10.5,Bug,Electric,Battery,,,Green,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png,2
738,Vikavolt,7,1.5,45,Bug,Electric,Levitate,,,Blue,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png,3
739,Crabrawler,7,0.6,7,Fighting,,Hyper Cutter,Iron Fist,Anger Point,Purple,Water3,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png,1
740,Crabominable,7,1.7,180,Fighting,Ice,Hyper Cutter,Iron Fist,Anger Point,White,Water3,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png,2
741,Oricorio,7,0.6,3.4,Fire,Flying,Dancer,,,Red,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png,1
742,Cutiefly,7,0.1,0.2,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,Yellow,Bug,Fairy,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png,1
743,Ribombee,7,0.2,0.5,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,Yellow,Bug,Fairy,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png,2
744,Rockruff,7,0.5,9.2,Rock,,Keen Eye,Vital Spirit,Steadfast,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png,1
745,Lycanroc,7,0.8,25,Rock,,Keen Eye,Sand Rush,Steadfast,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png,2
746,Wishiwashi,7,0.2,0.3,Water,,Schooling,,,Blue,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png,1
747,Mareanie,7,0.4,8,Poison,Water,Merciless,Limber,Regenerator,Blue,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png,1
748,Toxapex,7,0.7,14.5,Poison,Water,Merciless,Limber,Regenerator,Blue,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/748.png,2
